timestamp,target_x,target_y,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y
1749236376.5669444,960,540,881,424,1095,421
1749236376.721123,960,540,903,419,1094,420
1749236376.877522,960,540,873,423,1095,422
1749236377.028325,960,540,899,420,1093,418
1749236377.180106,960,540,872,424,1094,421
1749236377.3563368,960,540,873,422,1092,418
1749236377.515894,960,540,873,424,1095,423
1749236377.671506,960,540,891,422,1086,422
1749236377.828671,960,540,916,422,1094,421
1749236377.9803061,960,540,873,424,1092,418
1749236378.1436608,1760,540,879,425,1093,422
1749236378.3007762,1760,540,917,419,1092,420
1749236378.4574003,1760,540,883,421,1074,422
1749236378.6173851,1760,540,883,421,1073,423
1749236378.774646,1760,540,882,423,1074,423
1749236378.9294314,1760,540,883,421,1073,423
1749236379.0854733,1760,540,882,422,1073,423
1749236379.236796,1760,540,882,422,1073,423
1749236379.413053,1760,540,884,421,1078,425
1749236379.567699,1760,540,883,422,1074,423
1749236379.7241724,1760,540,883,424,1079,426
1749236379.8834095,1760,540,883,422,1074,424
1749236380.0427678,1760,540,884,421,1080,425
1749236380.1976392,1760,540,885,421,1078,426
1749236380.353034,1760,540,901,420,1078,426
1749236380.5094643,1760,540,883,422,1074,423
1749236380.6616414,1760,540,882,424,1074,424
1749236380.8231342,1760,540,883,423,1074,424
1749236380.979317,1760,540,884,422,1074,425
1749236381.135681,1760,540,883,422,1074,424
1749236381.291574,1760,540,883,423,1079,424
1749236381.4469647,1760,540,901,420,1082,427
1749236381.6010208,1760,540,885,423,1090,424
1749236381.758748,1760,540,884,422,1076,424
1749236381.906686,1760,540,900,418,1074,422
1749236382.075489,1760,540,882,420,1072,422
1749236382.2351854,1760,540,880,421,1072,421
1749236382.4009256,180,980,881,421,1076,423
1749236382.5561025,180,980,881,420,1072,422
1749236382.7116325,180,980,883,422,1085,425
1749236382.8715475,180,980,908,425,1094,427
1749236383.0268295,180,980,876,425,1086,428
1749236383.183108,180,980,874,427,1093,430
1749236383.3359969,180,980,875,428,1093,431
1749236383.4995737,180,980,906,427,1091,424
1749236383.6362672,180,980,874,427,1093,429
1749236383.9676476,180,980,877,427,1089,431
1749236384.27939,180,980,875,429,1062,438
1749236384.5886316,180,980,878,428,1088,429
1749236384.7409196,180,980,921,430,1064,438
1749236384.9087436,180,980,878,427,1090,432
1749236385.0597014,180,980,876,428,1090,433
1749236385.2232869,180,980,929,430,1089,429
1749236385.3725505,180,980,874,428,1085,427
1749236385.6995912,180,980,920,431,1059,438
1749236385.854579,180,980,903,432,1099,430
1749236386.0088449,180,980,877,429,1088,432
1749236386.319493,180,980,874,429,1094,433
1749236386.4722335,180,980,878,429,1093,434
1749236386.6357195,960,980,876,429,1089,433
1749236386.7897468,960,980,877,430,1061,439
1749236386.9508543,960,980,885,429,1085,430
1749236387.1113694,960,980,884,432,1082,429
1749236387.2693195,960,980,884,433,1079,432
1749236387.4252973,960,980,883,432,1082,429
1749236387.582884,960,980,894,429,1082,429
1749236387.7376,960,980,895,429,1083,431
1749236387.8932283,960,980,882,432,1072,432
1749236388.049433,960,980,869,431,1082,428
1749236388.2046154,960,980,884,432,1078,428
1749236388.3611367,960,980,884,432,1090,431
1749236388.513802,960,980,884,434,1090,432
1749236388.6713233,960,980,883,433,1084,431
1749236388.8329952,960,980,883,433,1082,429
1749236388.9895012,960,980,884,433,1078,434
1749236389.1440256,960,980,907,434,1084,432
1749236389.2995954,960,980,884,434,1078,431
1749236389.4550385,960,980,883,433,1072,434
1749236389.7697453,960,980,883,433,1089,432
1749236389.9241977,960,980,879,434,1090,431
1749236390.0776124,960,980,884,434,1084,432
1749236390.2312305,960,980,896,430,1082,430
1749236390.3973181,960,980,884,433,1082,430
1749236390.5526972,960,980,887,434,1091,435
1749236390.7095647,960,980,909,434,1070,434
1749236390.8640032,1760,980,884,434,1092,434
1749236391.017741,1760,980,906,434,1077,429
1749236391.171364,1760,980,892,432,1067,431
1749236391.337613,1760,980,869,429,1067,434
1749236391.6506615,1760,980,876,429,1107,431
1749236391.8074744,1760,980,882,430,1063,433
1749236391.9652767,1760,980,878,429,1064,433
1749236392.1175156,1760,980,878,430,1079,432
1749236392.2773411,1760,980,897,433,1091,434
1749236392.430594,1760,980,877,430,1079,433
1749236392.5873826,1760,980,895,429,1087,433
1749236392.7465832,1760,980,895,432,1064,433
1749236392.900525,1760,980,896,430,1093,435
1749236393.0577762,1760,980,893,433,1083,433
1749236393.2173452,1760,980,895,433,1082,434
1749236393.3699298,1760,980,897,434,1070,434
1749236393.5274494,1760,980,900,430,1088,433
1749236393.6875799,1760,980,899,434,1084,433
1749236393.8505094,1760,980,893,433,1068,433
1749236394.163741,1760,980,894,434,1076,433
1749236394.3175786,1760,980,897,433,1069,434
1749236394.4776487,1760,980,904,426,1069,433
1749236394.6373723,1760,980,892,433,1069,435
1749236394.8007398,1760,980,894,433,1065,434
1749236394.957622,1760,980,899,434,1074,435
