timestamp,target_x,target_y,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y
1749230597.980021,192,972,915,466,1079,466
1749230598.0127742,192,972,915,465,1079,466
1749230598.0469818,192,972,916,467,1079,466
1749230598.0764828,192,972,907,469,1079,466
1749230598.1074958,192,972,915,466,1079,466
1749230598.1427033,192,972,916,466,1079,466
1749230598.1723917,192,972,916,465,1080,466
1749230598.2057233,192,972,916,466,1080,465
1749230598.239064,192,972,915,467,1080,466
1749230598.2843843,192,972,926,471,1080,466
1749230598.3169703,192,972,916,466,1080,467
1749230598.3513198,192,972,918,465,1082,467
1749230598.3806605,192,972,902,476,1086,466
1749230598.4127505,192,972,919,465,1086,467
1749230598.4462938,192,972,926,466,1086,467
1749230598.4754093,960,972,919,469,1086,467
1749230598.512921,960,972,926,466,1086,467
1749230598.5398421,960,972,919,470,1086,467
1749230598.571897,960,972,926,466,1086,467
1749230598.6061404,960,972,927,465,1086,467
1749230598.6368518,960,972,926,466,1086,468
1749230598.686566,960,972,927,465,1086,467
1749230598.7154214,960,972,910,466,1086,467
1749230598.7514677,960,972,926,466,1086,467
1749230598.783559,960,972,926,466,1086,467
1749230598.8112993,960,972,927,465,1087,467
1749230598.8464792,960,972,911,467,1087,466
1749230598.879268,960,972,927,466,1087,466
1749230598.908305,960,972,927,466,1087,467
1749230598.9389665,960,972,927,466,1087,466
1749230598.9728234,960,972,902,475,1087,466
1749230599.00369,960,972,900,476,1087,466
1749230599.0382748,960,972,928,466,1088,467
1749230599.0857077,960,972,903,474,1090,469
1749230599.1196096,960,972,903,475,1064,474
1749230599.148842,960,972,904,474,1063,477
1749230599.1824925,960,972,905,471,1069,476
1749230599.2117178,960,972,914,470,1075,468
1749230599.244672,960,972,913,472,1071,474
1749230599.2789917,960,972,907,472,1070,475
1749230599.306483,960,972,915,471,1075,468
1749230599.340137,960,972,918,473,1075,468
1749230599.3768818,960,972,916,471,1075,468
1749230599.4055085,960,972,912,473,1075,468
1749230599.436345,960,972,912,473,1093,468
1749230599.4854069,960,972,903,475,1089,468
1749230599.5175753,960,972,929,466,1088,467
1749230599.5493116,960,972,902,474,1088,468
1749230599.582808,960,972,929,466,1088,468
1749230599.6116812,960,972,899,475,1088,468
1749230599.6785707,960,972,903,474,1088,467
1749230599.70769,960,972,928,466,1087,467
1749230599.741729,960,972,928,466,1088,467
1749230599.7735631,960,972,895,474,1088,467
1749230599.8039305,960,972,901,478,1089,467
1749230599.8363712,960,972,927,466,1087,467
1749230599.8831294,960,972,926,465,1085,467
1749230599.9153087,960,972,925,466,1086,464
1749230599.9497142,960,972,925,465,1086,466
1749230599.98049,960,972,925,466,1086,465
1749230600.01099,960,972,924,467,1073,467
1749230600.046818,960,972,911,468,1087,466
1749230600.0753927,960,972,894,470,1074,467
1749230600.1078243,960,972,894,471,1088,467
1749230600.137508,960,972,926,468,1066,471
1749230600.1705012,960,972,926,468,1087,466
1749230600.205421,960,972,911,469,1087,466
1749230600.23777,960,972,911,470,1077,465
1749230600.2849631,960,972,912,470,1078,465
1749230600.3167279,960,972,911,471,1088,468
1749230600.3497045,960,972,913,471,1079,466
1749230600.3816447,960,972,912,474,1088,468
1749230600.414777,960,972,913,473,1078,468
1749230600.4462273,960,972,913,474,1078,468
1749230600.4775238,960,972,912,471,1089,470
1749230600.5098147,960,972,912,472,1071,471
1749230600.5395327,960,972,912,472,1090,470
1749230600.572523,960,972,913,471,1080,469
1749230600.6053915,960,972,914,474,1078,470
1749230600.6409369,960,972,913,472,1077,471
1749230600.687318,960,972,912,472,1090,471
1749230600.7156708,960,972,912,472,1055,468
1749230600.747964,960,972,912,474,1077,471
1749230600.7807918,960,972,913,470,1090,469
1749230600.81205,960,972,914,472,1079,469
1749230600.8436196,960,972,913,477,1090,469
1749230600.8769267,960,972,914,472,1090,470
1749230600.9103138,960,972,913,472,1060,468
1749230600.9403446,960,972,913,479,1091,471
1749230600.9800494,960,972,915,473,1062,468
1749230601.008622,960,972,916,474,1062,469
1749230601.0428822,960,972,918,474,1064,468
1749230601.0952775,960,972,919,474,1069,468
1749230601.1203315,960,972,919,474,1085,470
1749230601.1520727,960,972,919,477,1073,468
1749230601.1793053,960,972,920,476,1080,468
1749230601.2100604,960,972,921,476,1070,469
1749230601.2469854,960,972,922,472,1089,467
1749230601.274109,960,972,917,473,1083,468
1749230601.3074493,960,972,925,472,1083,468
1749230601.339355,960,972,920,472,1080,469
1749230601.374788,960,972,924,471,1080,468
1749230601.4014297,960,972,923,472,1071,469
1749230601.4392867,960,972,923,473,1070,469
1749230601.4883082,960,972,931,476,1067,469
1749230601.5151162,960,972,917,478,1066,469
1749230601.548537,960,972,913,476,1060,469
1749230601.5820005,960,972,917,472,1088,472
1749230601.6106932,960,972,914,473,1081,471
1749230601.6435635,960,972,913,470,1079,469
1749230601.6780658,960,972,913,471,1077,468
1749230601.7061224,960,972,912,467,1075,468
1749230601.7408233,960,972,912,466,1073,467
1749230601.7720938,960,972,912,471,1072,468
1749230601.8073275,960,972,912,473,1071,468
1749230601.8361008,960,972,912,469,1072,467
1749230601.8882575,960,972,912,472,1070,467
1749230601.916847,960,972,912,472,1070,466
1749230601.950781,960,972,912,472,1075,464
1749230601.9804075,960,972,900,472,1077,467
1749230602.0124245,960,972,900,473,1076,466
1749230602.0469174,960,972,899,474,1075,464
1749230602.077721,960,972,899,474,1070,464
1749230602.1071396,960,972,912,468,1065,464
1749230602.1400306,960,972,900,473,1076,465
1749230602.173617,960,972,899,472,1070,464
1749230602.2100132,960,972,900,472,1070,464
1749230602.243888,960,972,900,472,1077,465
1749230602.2876124,960,972,912,471,1077,465
1749230602.3224595,960,972,900,470,1078,466
1749230602.3508778,960,972,901,470,1078,465
1749230602.3830469,960,972,902,471,1079,468
1749230602.4159594,960,972,904,477,1079,471
1749230602.4441705,960,972,905,475,1070,473
1749230602.4766963,960,972,904,479,1077,469
1749230602.510158,1728,972,914,479,1077,472
1749230602.5397754,1728,972,904,478,1077,472
1749230602.5730236,1728,972,908,476,1077,473
1749230602.605304,1728,972,915,478,1070,470
1749230602.6370864,1728,972,905,475,1070,471
1749230602.6868994,1728,972,912,477,1071,470
1749230602.7149487,1728,972,905,479,1070,470
1749230602.7496197,1728,972,904,479,1070,470
1749230602.7831028,1728,972,905,476,1070,469
1749230602.8127553,1728,972,904,479,1076,471
1749230602.845168,1728,972,904,479,1070,469
1749230602.8775795,1728,972,904,477,1077,470
1749230602.90832,1728,972,905,474,1070,472
1749230602.941206,1728,972,901,470,1070,468
1749230602.9718962,1728,972,901,470,1070,467
1749230603.0084572,1728,972,901,471,1076,464
1749230603.0384674,1728,972,900,472,1070,466
1749230603.0852318,1728,972,900,472,1076,464
1749230603.1170933,1728,972,900,472,1077,466
1749230603.1486282,1728,972,901,470,1077,464
1749230603.1825547,1728,972,901,469,1077,465
1749230603.2121327,1728,972,908,467,1077,464
1749230603.2494233,1728,972,908,467,1067,463
1749230603.277327,1728,972,908,467,1067,462
1749230603.3094378,1728,972,908,466,1067,462
1749230603.3389962,1728,972,908,466,1067,463
1749230603.3716707,1728,972,908,466,1067,463
1749230603.405304,1728,972,908,466,1067,463
1749230603.435029,1728,972,908,466,1067,463
1749230603.4879844,1728,972,908,467,1067,463
1749230603.515026,1728,972,908,467,1067,463
1749230603.5472302,1728,972,902,468,1068,463
1749230603.5804226,1728,972,909,466,1068,463
1749230603.6118596,1728,972,909,467,1068,463
1749230603.6455941,1728,972,910,466,1069,463
1749230603.674906,1728,972,910,467,1069,463
1749230603.707584,1728,972,910,466,1070,463
1749230603.7397318,1728,972,910,467,1069,463
1749230603.7699213,1728,972,910,467,1079,464
1749230603.8029742,1728,972,910,467,1069,464
1749230603.8352988,1728,972,910,467,1069,464
1749230603.8833218,1728,972,909,467,1069,463
1749230603.915076,1728,972,908,467,1067,463
1749230603.9508507,1728,972,901,469,1067,463
1749230603.9817786,1728,972,908,467,1067,463
1749230604.0129008,1728,972,908,467,1068,463
1749230604.0441895,1728,972,908,467,1067,463
1749230604.077648,1728,972,908,467,1068,463
1749230604.1102808,1728,972,908,467,1068,463
1749230604.1404183,1728,972,909,466,1068,462
1749230604.1772177,1728,972,909,467,1068,463
1749230604.207832,1728,972,909,467,1068,463
1749230604.2361412,1728,972,909,467,1069,463
1749230604.2907734,1728,972,910,467,1069,463
1749230604.3193893,1728,972,910,467,1069,463
1749230604.3495023,1728,972,910,467,1069,463
1749230604.3802001,1728,972,910,466,1070,463
1749230604.4118505,1728,972,910,466,1070,463
1749230604.4488077,1728,972,910,467,1070,462
1749230604.4761107,1728,972,911,467,1071,463
1749230604.5113227,1728,972,912,466,1071,462
1749230604.5434394,1728,972,912,466,1071,462
1749230604.5747564,1728,972,912,466,1071,463
1749230604.608408,1728,972,912,466,1071,462
1749230604.6362977,1728,972,912,467,1071,463
1749230604.687487,1728,972,912,466,1071,463
1749230604.7182796,1728,972,912,467,1071,463
1749230604.7490292,1728,972,912,467,1071,464
1749230604.7860847,1728,972,912,467,1071,463
1749230604.8148866,1728,972,912,467,1072,464
1749230604.8442922,1728,972,912,467,1071,463
1749230604.8780184,1728,972,912,467,1071,463
1749230604.9079194,1728,972,912,467,1071,464
1749230604.9419236,1728,972,912,467,1071,464
1749230604.9728093,1728,972,910,466,1070,464
1749230605.003938,1728,972,910,467,1069,464
1749230605.0392952,1728,972,902,471,1070,464
1749230605.0903773,1728,972,910,467,1070,464
1749230605.1173851,1728,972,911,467,1070,464
1749230605.149215,1728,972,911,468,1071,465
1749230605.1813521,1728,972,915,467,1074,465
1749230605.21323,1728,972,920,466,1078,465
1749230605.2462144,1728,972,928,466,1085,466
1749230605.2782283,1728,972,902,473,1091,467
1749230605.308408,1728,972,912,470,1096,467
1749230605.3399363,1728,972,919,469,1101,467
1749230605.372829,1728,972,930,473,1089,466
1749230605.4054706,1728,972,922,470,1095,468
1749230605.612837,1728,972,922,474,1058,473
1749230605.7708993,1728,972,935,473,1099,468
1749230605.8021646,1728,972,935,472,1093,469
1749230605.8351972,1728,972,931,471,1092,469
1749230605.8839586,1728,972,931,475,1083,466
1749230605.9203422,1728,972,924,469,1079,470
1749230605.9496996,1728,972,916,473,1090,468
1749230605.9818633,1728,972,914,474,1084,465
1749230606.013571,1728,972,902,473,1082,467
1749230606.0461802,1728,972,926,469,1076,465
1749230606.07854,1728,972,906,472,1072,466
1749230606.1127129,1728,972,913,468,1070,467
1749230606.1429532,1728,972,906,468,1070,466
1749230606.1746864,1728,972,901,468,1074,471
1749230606.2062325,1728,972,897,474,1070,472
1749230606.2372026,1728,972,894,473,1067,467
1749230606.2871976,1728,972,893,468,1065,468
1749230606.3182144,1728,972,925,472,1067,467
1749230606.3496392,1728,972,924,471,1064,468
1749230606.3850067,1728,972,922,471,1062,468
1749230606.4173875,1728,972,922,471,1064,468
1749230606.4447982,1728,972,923,472,1063,468
1749230606.4818332,1728,972,921,469,1066,466
1749230606.51399,1728,972,921,473,1063,468
